branch_id,ranking_id,rank_index,center_x,center_y,center_z,shape,full_size_x,full_size_y,full_size_z,v2_full_state_id,v2_full_delta_rmse_vs_parent,v2_full_delta_rmse_vs_empty,v2_full_failed_vs_parent,v3_smallest_scale,v3_smallest_delta_rmse_vs_parent,v3_smallest_improved_vs_parent,v3_best_evaluated_scale,v3_best_evaluated_delta_rmse_vs_parent,v3_full_scale_evaluated,v3_full_scale_delta_rmse_vs_parent,oracle_or_truth_used,post_selection_diagnostic_only
branch_006cecb93983fd28f221,g001_b7e43f1d75130653_0000,73,4.0,5.0,34.0,dike_hemisphere,10.477795841541136,13.687691152363483,13.349301253436034,g001_p000073_empty,0.0068131956504657865,0.0068131956504657865,True,0.25,0.0011416891356930137,False,0.25,0.0011416891356930137,False,,False,True
branch_b9aabefea4914160fc61,g001_b7e43f1d75130653_0000,74,4.0,5.0,35.0,ellipsoid,15.915020495653048,14.02842896744216,7.865739655528389,g001_p000074_empty,0.007791655254550278,0.007791655254550278,True,0.25,0.0020212632371112704,False,0.25,0.0020212632371112704,False,,False,True
branch_791fbabbdd136bdb02cc,g001_b7e43f1d75130653_0000,75,4.0,5.0,36.0,ellipsoid,15.538048621908642,11.7785610032625,11.606291269687384,g001_p000075_empty,0.0074500442715361714,0.0074500442715361714,True,0.25,0.0016447101952508092,False,0.25,0.0016447101952508092,False,,False,True
branch_63835a9b932642af2405,g001_b7e43f1d75130653_0000,76,4.0,5.0,37.0,dike_hemisphere,14.649881924280075,8.376359695626107,9.779712496271774,g001_p000076_empty,0.006084985681809485,0.006084985681809485,True,0.25,0.0011416891356930137,False,0.25,0.0011416891356930137,False,,False,True
branch_7594f5625e94feede149,g001_b7e43f1d75130653_0000,77,4.0,5.0,38.0,ellipsoid,12.655254543496502,14.142400048189488,7.948769306677628,g001_p000077_empty,0.0070486144395545125,0.0070486144395545125,True,0.25,0.002021263469941914,False,0.25,0.002021263469941914,False,,False,True
branch_a7f549f60a87ff29d905,g001_b7e43f1d75130653_0000,78,4.0,5.0,39.0,dike_hemisphere,11.065085166015223,11.859765163285479,8.183528733811706,g001_p000078_empty,0.006455178954638541,0.006455178954638541,True,0.25,0.0016801414312794805,False,0.25,0.0016801414312794805,False,,False,True
branch_fdfb1aa7a3b8291af5c6,g001_b7e43f1d75130653_0000,79,4.0,5.0,40.0,ellipsoid,14.09480293980869,7.599444860688861,10.645098932337055,g001_p000079_empty,0.0056633647764101624,0.0056633647764101624,True,0.25,0.001610423089005053,False,0.25,0.001610423089005053,False,,False,True
branch_5f608faf6413c48b3810,g001_b7e43f1d75130653_0000,80,4.0,5.0,41.0,dike_hemisphere,9.68800922073744,6.427064311035007,12.264637417096228,g001_p000080_empty,0.004203067743219435,0.004203067743219435,True,0.25,0.0005659424932673573,False,0.25,0.0005659424932673573,False,,False,True
branch_e37c04c347c03e6ab96b,g001_b7e43f1d75130653_0000,81,4.0,5.0,42.0,ellipsoid,6.709135282954564,7.229857701549831,9.369407225618971,g001_p000081_empty,0.0034884248161688447,0.0034884248161688447,True,0.25,0.00020011118613183498,False,0.25,0.00020011118613183498,False,,False,True
branch_46578307308e6988d554,g001_b7e43f1d75130653_0000,82,4.0,5.0,43.0,ellipsoid,8.347153205645313,8.89938418556343,12.170163104840142,g001_p000082_empty,0.00503175996709615,0.00503175996709615,True,0.25,0.001227347762323916,False,0.25,0.001227347762323916,False,,False,True
